,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
0,Original Graph,751,2111,2862
7442,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Cln1,2 -> 0to-1",9498,0,9498
7443,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cln1,2 -> 0to1",9199,0,9199
7444,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cln1,2 -> 0to-1",5538,0,5538
7445,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cln1,2 -> 1to0",3793,0,3793
7446,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cln1,2 -> 1to-1",5355,0,5355
7447,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Cln1,2 -> 0to1",7557,0,7557
7448,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Cln1,2 -> 0to-1",8646,0,8646
7449,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cln1,2 -> 0to1",9942,0,9942
7450,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cln1,2 -> 0to-1",5592,0,5592
7451,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Cln1,2 -> 0to1",10343,0,10343
7452,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Cln1,2 -> 0to-1",5442,0,5442
7453,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cln1,2 -> 0to1",5789,0,5789
7454,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cln1,2 -> 0to-1",8052,0,8052
7455,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cln1,2 -> 0to1",7573,0,7573
7456,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cln1,2 -> 0to-1",7932,0,7932
7457,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cln1,2 -> 0to1",9569,0,9569
7458,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cln1,2 -> 0to-1",5906,0,5906
7459,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cln1,2 -> 0to1",10063,0,10063
7460,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cln1,2 -> 0to-1",5504,0,5504
7461,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Cdh1 -> 0to1",5344,0,5344
7462,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Cdh1 -> 0to-1",5412,0,5412
7463,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cdh1 -> 0to1",5252,0,5252
7464,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cdh1 -> 0to-1",5434,0,5434
7465,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cdh1 -> 0to1",4749,0,4749
7466,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cdh1 -> 0to-1",5412,0,5412
7467,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Cdh1 -> -1to0",4775,0,4775
7468,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Cdh1 -> -1to1",4677,0,4677
7469,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cdh1 -> 0to1",5392,0,5392
7470,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cdh1 -> 0to-1",6469,0,6469
7471,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Cdh1 -> 1to0",6432,0,6432
7472,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Cdh1 -> 1to-1",6454,0,6454
7473,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cdh1 -> -1to0",5524,0,5524
7474,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cdh1 -> -1to1",5327,0,5327
7475,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cdh1 -> 0to1",5405,0,5405
7476,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cdh1 -> 0to-1",6480,0,6480
7477,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cdh1 -> -1to0",5396,0,5396
7478,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cdh1 -> -1to1",5007,0,5007
7479,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cdh1 -> 0to1",5428,0,5428
7480,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cdh1 -> 0to-1",5392,0,5392
7481,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Swi5 -> 0to1",5332,0,5332
7482,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Swi5 -> 0to-1",6513,0,6513
7483,"Clb1,2-to-MBF -> -1to1 | MBF-to-Swi5 -> 0to1",5386,0,5386
7484,"Clb1,2-to-MBF -> -1to1 | MBF-to-Swi5 -> 0to-1",6773,0,6773
7485,"Clb1,2-to-MBF -> -1to1 | SBF-to-Swi5 -> 0to1",5418,0,5418
7486,"Clb1,2-to-MBF -> -1to1 | SBF-to-Swi5 -> 0to-1",6479,0,6479
7487,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Swi5 -> 0to1",5408,0,5408
7488,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Swi5 -> 0to-1",6499,0,6499
7489,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Swi5 -> 0to1",6448,0,6448
7490,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Swi5 -> 0to-1",5417,0,5417
7491,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Swi5 -> 1to0",7113,0,7113
7492,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Swi5 -> 1to-1",7811,0,7811
7493,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Swi5 -> 0to1",5404,0,5404
7494,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Swi5 -> 0to-1",6143,0,6143
7495,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Swi5 -> 0to1",6469,0,6469
7496,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Swi5 -> 0to-1",5412,0,5412
7497,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Swi5 -> -1to0",5404,0,5404
7498,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Swi5 -> -1to1",5404,0,5404
7499,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Swi5 -> 1to0",7414,0,7414
7500,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Swi5 -> 1to-1",8579,0,8579
7501,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Cdc2014 -> 0to1",5416,0,5416
7502,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Cdc2014 -> 0to-1",5508,0,5508
7503,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cdc2014 -> 0to1",5116,0,5116
7504,"Clb1,2-to-MBF -> -1to1 | MBF-to-Cdc2014 -> 0to-1",7482,0,7482
7505,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cdc2014 -> 0to1",5724,0,5724
7506,"Clb1,2-to-MBF -> -1to1 | SBF-to-Cdc2014 -> 0to-1",7524,0,7524
7507,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Cdc2014 -> 0to1",5742,0,5742
7508,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Cdc2014 -> 0to-1",7853,0,7853
7509,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Cdc2014 -> 0to1",7541,0,7541
7510,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Cdc2014 -> 0to-1",5440,0,5440
7511,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cdc2014 -> 0to1",17786,0,17786
7512,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Cdc2014 -> 0to-1",7372,0,7372
7513,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cdc2014 -> 0to1",5208,0,5208
7514,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Cdc2014 -> 0to-1",8368,0,8368
7515,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cdc2014 -> 0to1",7950,0,7950
7516,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Cdc2014 -> 0to-1",5593,0,5593
7517,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cdc2014 -> 1to0",7748,0,7748
7518,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Cdc2014 -> 1to-1",8698,0,8698
7519,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cdc2014 -> 1to0",7686,0,7686
7520,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Cdc2014 -> 1to-1",7723,0,7723
7521,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Clb5,6 -> 0to1",5812,0,5812
7522,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Clb5,6 -> 0to-1",4468,0,4468
7523,"Clb1,2-to-MBF -> -1to1 | MBF-to-Clb5,6 -> 1to0",2648,0,2648
7524,"Clb1,2-to-MBF -> -1to1 | MBF-to-Clb5,6 -> 1to-1",2648,0,2648
7525,"Clb1,2-to-MBF -> -1to1 | SBF-to-Clb5,6 -> 0to1",9996,0,9996
7526,"Clb1,2-to-MBF -> -1to1 | SBF-to-Clb5,6 -> 0to-1",3984,0,3984
7527,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Clb5,6 -> 0to1",10596,0,10596
7528,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Clb5,6 -> 0to-1",3160,0,3160
7529,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Clb5,6 -> 0to1",5160,0,5160
7530,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Clb5,6 -> 0to-1",4881,0,4881
7531,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Clb5,6 -> 0to1",10133,0,10133
7532,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Clb5,6 -> 0to-1",2409,0,2409
7533,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Clb5,6 -> -1to0",10426,0,10426
7534,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Clb5,6 -> -1to1",11174,0,11174
7535,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Clb5,6 -> -1to0",5514,0,5514
7536,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Clb5,6 -> -1to1",203065,0,203065
7537,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Clb5,6 -> 0to1",10312,0,10312
7538,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Clb5,6 -> 0to-1",2276,0,2276
7539,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Clb5,6 -> 0to1",10360,0,10360
7540,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Clb5,6 -> 0to-1",2332,0,2332
7541,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Sic1 -> 0to1",5144,0,5144
7542,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Sic1 -> 0to-1",5420,0,5420
7543,"Clb1,2-to-MBF -> -1to1 | MBF-to-Sic1 -> 0to1",2374,0,2374
7544,"Clb1,2-to-MBF -> -1to1 | MBF-to-Sic1 -> 0to-1",9138,0,9138
7545,"Clb1,2-to-MBF -> -1to1 | SBF-to-Sic1 -> 0to1",4361,0,4361
7546,"Clb1,2-to-MBF -> -1to1 | SBF-to-Sic1 -> 0to-1",5428,0,5428
7547,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Sic1 -> -1to0",4788,0,4788
7548,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Sic1 -> -1to1",4784,0,4784
7549,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Sic1 -> 0to1",5368,0,5368
7550,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Sic1 -> 0to-1",6429,0,6429
7551,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Sic1 -> 1to0",9382,0,9382
7552,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Sic1 -> 1to-1",10000,0,10000
7553,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Sic1 -> 1to0",8959,0,8959
7554,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Sic1 -> 1to-1",8933,0,8933
7555,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Sic1 -> -1to0",2440,0,2440
7556,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Sic1 -> -1to1",3838,0,3838
7557,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Sic1 -> -1to0",2240,0,2240
7558,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Sic1 -> -1to1",3562,0,3562
7559,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Sic1 -> 0to1",2296,0,2296
7560,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Sic1 -> 0to-1",9207,0,9207
7561,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Clb1,2 -> 0to1",5476,0,5476
7562,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Clb1,2 -> 0to-1",4804,0,4804
7563,"Clb1,2-to-MBF -> -1to1 | MBF-to-Clb1,2 -> 0to1",8986,0,8986
7564,"Clb1,2-to-MBF -> -1to1 | MBF-to-Clb1,2 -> 0to-1",4276,0,4276
7565,"Clb1,2-to-MBF -> -1to1 | SBF-to-Clb1,2 -> 0to1",3812,0,3812
7566,"Clb1,2-to-MBF -> -1to1 | SBF-to-Clb1,2 -> 0to-1",5256,0,5256
7567,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Clb1,2 -> 0to1",3848,0,3848
7568,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Clb1,2 -> 0to-1",4940,0,4940
7569,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Clb1,2 -> -1to0",5876,0,5876
7570,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Clb1,2 -> -1to1",5455,0,5455
7571,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Clb1,2 -> 0to1",9141,0,9141
7572,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Clb1,2 -> 0to-1",5136,0,5136
7573,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Clb1,2 -> -1to0",10192,0,10192
7574,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Clb1,2 -> -1to1",9562,0,9562
7575,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Clb1,2 -> 1to0",4416,0,4416
7576,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Clb1,2 -> 1to-1",3624,0,3624
7577,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Clb1,2 -> -1to0",9624,0,9624
7578,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Clb1,2 -> -1to1",3867,0,3867
7579,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Clb1,2 -> 1to0",5704,0,5704
7580,"Clb1,2-to-MBF -> -1to1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",3692,0,3692
7581,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Mcm1,SFF -> 0to1",5148,0,5148
7582,"Clb1,2-to-MBF -> -1to1 | Cln3-to-Mcm1,SFF -> 0to-1",5876,0,5876
7583,"Clb1,2-to-MBF -> -1to1 | MBF-to-Mcm1,SFF -> 0to1",5020,0,5020
7584,"Clb1,2-to-MBF -> -1to1 | MBF-to-Mcm1,SFF -> 0to-1",6262,0,6262
7585,"Clb1,2-to-MBF -> -1to1 | SBF-to-Mcm1,SFF -> 0to1",6076,0,6076
7586,"Clb1,2-to-MBF -> -1to1 | SBF-to-Mcm1,SFF -> 0to-1",6316,0,6316
7587,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Mcm1,SFF -> 0to1",5787,0,5787
7588,"Clb1,2-to-MBF -> -1to1 | Cln1,2-to-Mcm1,SFF -> 0to-1",6303,0,6303
7589,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Mcm1,SFF -> 0to1",8674,0,8674
7590,"Clb1,2-to-MBF -> -1to1 | Cdh1-to-Mcm1,SFF -> 0to-1",6112,0,6112
7591,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Mcm1,SFF -> 0to1",9506,0,9506
7592,"Clb1,2-to-MBF -> -1to1 | Swi5-to-Mcm1,SFF -> 0to-1",5936,0,5936
7593,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Mcm1,SFF -> 0to1",35253,0,35253
7594,"Clb1,2-to-MBF -> -1to1 | Cdc2014-to-Mcm1,SFF -> 0to-1",5862,0,5862
7595,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Mcm1,SFF -> 1to0",6658,0,6658
7596,"Clb1,2-to-MBF -> -1to1 | Clb5,6-to-Mcm1,SFF -> 1to-1",8612,0,8612
7597,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Mcm1,SFF -> 0to1",9564,0,9564
7598,"Clb1,2-to-MBF -> -1to1 | Sic1-to-Mcm1,SFF -> 0to-1",5974,0,5974
7599,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Mcm1,SFF -> 1to0",5545,0,5545
7600,"Clb1,2-to-MBF -> -1to1 | Clb1,2-to-Mcm1,SFF -> 1to-1",6075,0,6075
7601,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-SBF -> 1to0",1211,0,1211
7602,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-SBF -> 1to-1",741,3509,4250
7603,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-SBF -> 0to1",4042,0,4042
7604,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-SBF -> 0to-1",575,3509,4084
7605,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-SBF -> 0to1",56968,0,56968
7606,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-SBF -> 0to-1",551,3507,4058
7607,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-SBF -> 0to1",3891,0,3891
7608,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-SBF -> 0to-1",983,0,983
7609,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-SBF -> 0to1",4089,0,4089
7610,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-SBF -> 0to-1",538,3509,4047
7611,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-SBF -> 0to1",4076,0,4076
7612,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-SBF -> 0to-1",572,3509,4081
7613,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-SBF -> 0to1",554,3507,4061
7614,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-SBF -> 0to-1",1716,0,1716
7615,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-SBF -> 0to1",4095,0,4095
7616,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-SBF -> 0to-1",503,3509,4012
7617,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-SBF -> -1to0",559,3507,4066
7618,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-SBF -> -1to1",6948,0,6948
7619,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-SBF -> 0to1",2140,0,2140
7620,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-SBF -> 0to-1",957,0,957
7621,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cln1,2 -> 0to1",2208,0,2208
7622,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cln1,2 -> 0to-1",7739,0,7739
7623,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cln1,2 -> 0to1",3682,0,3682
7624,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cln1,2 -> 0to-1",5600,0,5600
7625,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cln1,2 -> 1to0",655,3708,4363
7626,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cln1,2 -> 1to-1",2543,0,2543
7627,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Cln1,2 -> 0to1",5155,0,5155
7628,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Cln1,2 -> 0to-1",6813,0,6813
7629,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cln1,2 -> 0to1",7541,0,7541
7630,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cln1,2 -> 0to-1",2376,0,2376
7631,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Cln1,2 -> 0to1",9106,0,9106
7632,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Cln1,2 -> 0to-1",2266,0,2266
7633,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cln1,2 -> 0to1",2212,0,2212
7634,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cln1,2 -> 0to-1",4208,0,4208
7635,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Cln1,2 -> 0to1",5189,0,5189
7636,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Cln1,2 -> 0to-1",6289,0,6289
7637,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Cln1,2 -> 0to1",8083,0,8083
7638,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Cln1,2 -> 0to-1",2682,0,2682
7639,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Cln1,2 -> 0to1",8827,0,8827
7640,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Cln1,2 -> 0to-1",2296,0,2296
7641,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cdh1 -> 0to1",2284,0,2284
7642,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cdh1 -> 0to-1",2208,0,2208
7643,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cdh1 -> 0to1",2344,0,2344
7644,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cdh1 -> 0to-1",2487,0,2487
7645,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cdh1 -> 0to1",1791,0,1791
7646,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cdh1 -> 0to-1",2212,0,2212
7647,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Cdh1 -> -1to0",1773,0,1773
7648,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Cdh1 -> -1to1",1844,0,1844
7649,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cdh1 -> 0to1",2282,0,2282
7650,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cdh1 -> 0to-1",3687,0,3687
7651,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Cdh1 -> 1to0",3653,0,3653
7652,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Cdh1 -> 1to-1",3675,0,3675
7653,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cdh1 -> -1to0",2380,0,2380
7654,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cdh1 -> -1to1",2536,0,2536
7655,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Cdh1 -> 0to1",2233,0,2233
7656,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Cdh1 -> 0to-1",3698,0,3698
7657,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Cdh1 -> -1to0",2240,0,2240
7658,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Cdh1 -> -1to1",2264,0,2264
7659,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Cdh1 -> 0to1",2308,0,2308
7660,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Cdh1 -> 0to-1",2216,0,2216
7661,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Swi5 -> 0to1",2224,0,2224
7662,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Swi5 -> 0to-1",3717,0,3717
7663,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Swi5 -> 0to1",2222,0,2222
7664,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Swi5 -> 0to-1",3698,0,3698
7665,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Swi5 -> 0to1",2238,0,2238
7666,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Swi5 -> 0to-1",3711,0,3711
7667,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Swi5 -> 0to1",2292,0,2292
7668,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Swi5 -> 0to-1",3703,0,3703
7669,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Swi5 -> 0to1",3694,0,3694
7670,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Swi5 -> 0to-1",2245,0,2245
7671,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Swi5 -> 1to0",5390,0,5390
7672,"Mcm1,SFF-to-MBF -> 0to1 | Cdc2014-to-Swi5 -> 1to-1",6583,0,6583
7673,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Swi5 -> 0to1",2224,0,2224
7674,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Swi5 -> 0to-1",3714,0,3714
7675,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Swi5 -> 0to1",3715,0,3715
7676,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Swi5 -> 0to-1",2248,0,2248
7677,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Swi5 -> -1to0",2224,0,2224
7678,"Mcm1,SFF-to-MBF -> 0to1 | Clb1,2-to-Swi5 -> -1to1",2224,0,2224
7679,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Swi5 -> 1to0",6118,0,6118
7680,"Mcm1,SFF-to-MBF -> 0to1 | Mcm1,SFF-to-Swi5 -> 1to-1",7335,0,7335
7681,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cdc2014 -> 0to1",2500,0,2500
7682,"Mcm1,SFF-to-MBF -> 0to1 | Cln3-to-Cdc2014 -> 0to-1",1832,0,1832
7683,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cdc2014 -> 0to1",2344,0,2344
7684,"Mcm1,SFF-to-MBF -> 0to1 | MBF-to-Cdc2014 -> 0to-1",2003,0,2003
7685,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cdc2014 -> 0to1",2896,0,2896
7686,"Mcm1,SFF-to-MBF -> 0to1 | SBF-to-Cdc2014 -> 0to-1",1664,0,1664
7687,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Cdc2014 -> 0to1",2933,0,2933
7688,"Mcm1,SFF-to-MBF -> 0to1 | Cln1,2-to-Cdc2014 -> 0to-1",1797,0,1797
7689,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Cdc2014 -> 0to1",5269,0,5269
7690,"Mcm1,SFF-to-MBF -> 0to1 | Cdh1-to-Cdc2014 -> 0to-1",1834,0,1834
7691,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cdc2014 -> 0to1",15533,0,15533
7692,"Mcm1,SFF-to-MBF -> 0to1 | Swi5-to-Cdc2014 -> 0to-1",2114,0,2114
7693,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cdc2014 -> 0to1",2488,0,2488
7694,"Mcm1,SFF-to-MBF -> 0to1 | Clb5,6-to-Cdc2014 -> 0to-1",1988,0,1988
7695,"Mcm1,SFF-to-MBF -> 0to1 | Sic1-to-Cdc2014 -> 0to1",5613,0,5613
