,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
12161,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Swi5 -> 0to1",3749,0,3749
12162,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Swi5 -> 0to-1",4180,0,4180
12163,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Swi5 -> 0to1",3070,0,3070
12164,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Swi5 -> 0to-1",4602,0,4602
12165,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Swi5 -> 0to1",4796,0,4796
12166,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Swi5 -> 0to-1",3120,0,3120
12167,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Swi5 -> 1to0",5928,0,5928
12168,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Swi5 -> 1to-1",6330,0,6330
12169,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Swi5 -> 0to1",3212,0,3212
12170,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Swi5 -> 0to-1",4710,0,4710
12171,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Swi5 -> 0to1",4722,0,4722
12172,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Swi5 -> 0to-1",3192,0,3192
12173,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Swi5 -> -1to0",3212,0,3212
12174,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Swi5 -> -1to1",3212,0,3212
12175,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Swi5 -> 1to0",6456,0,6456
12176,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Swi5 -> 1to-1",7480,0,7480
12177,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Cdc2014 -> 0to1",3324,0,3324
12178,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Cdc2014 -> 0to-1",3058,0,3058
12179,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Cdc2014 -> 0to1",4170,0,4170
12180,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Cdc2014 -> 0to-1",3168,0,3168
12181,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Cdc2014 -> 0to1",4492,0,4492
12182,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Cdc2014 -> 0to-1",3161,0,3161
12183,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Cdc2014 -> 0to1",3285,0,3285
12184,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Cdc2014 -> 0to-1",3393,0,3393
12185,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Cdc2014 -> 0to1",6456,0,6456
12186,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Cdc2014 -> 0to-1",3059,0,3059
12187,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Cdc2014 -> 0to1",6444,0,6444
12188,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Cdc2014 -> 0to-1",3285,0,3285
12189,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Cdc2014 -> 0to1",3325,0,3325
12190,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Cdc2014 -> 0to-1",3102,0,3102
12191,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Cdc2014 -> 0to1",6551,0,6551
12192,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Cdc2014 -> 0to-1",3290,0,3290
12193,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Cdc2014 -> 1to0",3208,0,3208
12194,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Cdc2014 -> 1to-1",7386,0,7386
12195,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Cdc2014 -> 1to0",3246,0,3246
12196,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Cdc2014 -> 1to-1",5926,0,5926
12197,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Clb5,6 -> 0to1",3014,0,3014
12198,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Clb5,6 -> 0to-1",3298,0,3298
12199,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Clb5,6 -> 1to0",3252,0,3252
12200,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Clb5,6 -> 1to-1",3244,0,3244
12201,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Clb5,6 -> 0to1",2880,0,2880
12202,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Clb5,6 -> 0to-1",3469,0,3469
12203,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Clb5,6 -> 0to1",3939,0,3939
12204,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Clb5,6 -> 0to-1",2966,0,2966
12205,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Clb5,6 -> 0to1",2710,0,2710
12206,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Clb5,6 -> 0to-1",3299,0,3299
12207,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Clb5,6 -> 0to1",7575,0,7575
12208,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Clb5,6 -> 0to-1",3264,0,3264
12209,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Clb5,6 -> -1to0",8769,0,8769
12210,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Clb5,6 -> -1to1",9781,0,9781
12211,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Clb5,6 -> -1to0",2932,0,2932
12212,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Clb5,6 -> -1to1",9307,0,9307
12213,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Clb5,6 -> 0to1",8145,0,8145
12214,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Clb5,6 -> 0to-1",3218,0,3218
12215,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",8697,0,8697
12216,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",3241,0,3241
12217,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Sic1 -> 0to1",3311,0,3311
12218,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Sic1 -> 0to-1",3066,0,3066
12219,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Sic1 -> 0to1",3003,0,3003
12220,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Sic1 -> 0to-1",2355,0,2355
12221,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Sic1 -> 0to1",3321,0,3321
12222,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Sic1 -> 0to-1",2533,0,2533
12223,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Sic1 -> -1to0",2060,0,2060
12224,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Sic1 -> -1to1",2673,0,2673
12225,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Sic1 -> 0to1",3303,0,3303
12226,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Sic1 -> 0to-1",4086,0,4086
12227,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Sic1 -> 1to0",8184,0,8184
12228,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Sic1 -> 1to-1",10057,0,10057
12229,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Sic1 -> 1to0",7911,0,7911
12230,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Sic1 -> 1to-1",8995,0,8995
12231,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Sic1 -> -1to0",3245,0,3245
12232,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Sic1 -> -1to1",3650,0,3650
12233,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Sic1 -> -1to0",2253,0,2253
12234,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Sic1 -> -1to1",2982,0,2982
12235,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Sic1 -> 0to1",2269,0,2269
12236,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",7960,0,7960
12237,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Clb1,2 -> 0to1",2986,0,2986
12238,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Clb1,2 -> 0to-1",3268,0,3268
12239,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Clb1,2 -> 0to1",2922,0,2922
12240,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Clb1,2 -> 0to-1",3579,0,3579
12241,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Clb1,2 -> 0to1",2814,0,2814
12242,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Clb1,2 -> 0to-1",3607,0,3607
12243,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Clb1,2 -> 0to1",3602,0,3602
12244,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Clb1,2 -> 0to-1",2456,0,2456
12245,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Clb1,2 -> -1to0",3185,0,3185
12246,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Clb1,2 -> -1to1",1940,0,1940
12247,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Clb1,2 -> 0to1",7342,0,7342
12248,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Clb1,2 -> 0to-1",2513,0,2513
12249,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Clb1,2 -> -1to0",8125,0,8125
12250,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Clb1,2 -> -1to1",7583,0,7583
12251,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Clb1,2 -> 1to0",3349,0,3349
12252,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Clb1,2 -> 1to-1",3626,0,3626
12253,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Clb1,2 -> -1to0",7908,0,7908
12254,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Clb1,2 -> -1to1",3196,0,3196
12255,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Clb1,2 -> 1to0",2794,0,2794
12256,"First: SBF-to-Cln1,2 -> 1to-1, Second: Mcm1,SFF-to-Clb1,2 -> 1to-1",3186,0,3186
12257,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Mcm1,SFF -> 0to1",3178,0,3178
12258,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln3-to-Mcm1,SFF -> 0to-1",3182,0,3182
12259,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Mcm1,SFF -> 0to1",4491,0,4491
12260,"First: SBF-to-Cln1,2 -> 1to-1, Second: MBF-to-Mcm1,SFF -> 0to-1",3165,0,3165
12261,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Mcm1,SFF -> 0to1",4754,0,4754
12262,"First: SBF-to-Cln1,2 -> 1to-1, Second: SBF-to-Mcm1,SFF -> 0to-1",3253,0,3253
12263,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Mcm1,SFF -> 0to1",3418,0,3418
12264,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cln1,2-to-Mcm1,SFF -> 0to-1",2292,0,2292
12265,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Mcm1,SFF -> 0to1",8007,0,8007
12266,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdh1-to-Mcm1,SFF -> 0to-1",3198,0,3198
12267,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Mcm1,SFF -> 0to1",8305,0,8305
12268,"First: SBF-to-Cln1,2 -> 1to-1, Second: Swi5-to-Mcm1,SFF -> 0to-1",2282,0,2282
12269,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Mcm1,SFF -> 0to1",7933,0,7933
12270,"First: SBF-to-Cln1,2 -> 1to-1, Second: Cdc2014-to-Mcm1,SFF -> 0to-1",2276,0,2276
12271,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Mcm1,SFF -> 1to0",3240,0,3240
12272,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb5,6-to-Mcm1,SFF -> 1to-1",6877,0,6877
12273,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Mcm1,SFF -> 0to1",8327,0,8327
12274,"First: SBF-to-Cln1,2 -> 1to-1, Second: Sic1-to-Mcm1,SFF -> 0to-1",3256,0,3256
12275,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Mcm1,SFF -> 1to0",2244,0,2244
12276,"First: SBF-to-Cln1,2 -> 1to-1, Second: Clb1,2-to-Mcm1,SFF -> 1to-1",3472,0,3472
12277,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cln1,2 -> 0to1",6972,0,6972
12278,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cln1,2 -> 0to-1",4384,0,4384
12279,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Cln1,2 -> 0to1",10867,0,10867
12280,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Cln1,2 -> 0to-1",4386,0,4386
12281,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cln1,2 -> 0to1",4382,0,4382
12282,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cln1,2 -> 0to-1",4386,0,4386
12283,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cln1,2 -> 0to1",4398,0,4398
12284,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cln1,2 -> 0to-1",925,0,925
12285,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cln1,2 -> 0to1",11277,0,11277
12286,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cln1,2 -> 0to-1",4382,0,4382
12287,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cln1,2 -> 0to1",10937,0,10937
12288,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cln1,2 -> 0to-1",4390,0,4390
12289,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Cdh1 -> 0to1",4382,0,4382
12290,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Cdh1 -> 0to-1",4382,0,4382
12291,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Cdh1 -> 0to1",4518,0,4518
12292,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Cdh1 -> 0to-1",4382,0,4382
12293,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Cdh1 -> 0to1",4318,0,4318
12294,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Cdh1 -> 0to-1",4380,0,4380
12295,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Cdh1 -> -1to0",4323,0,4323
12296,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Cdh1 -> -1to1",4434,0,4434
12297,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cdh1 -> 0to1",4444,0,4444
12298,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cdh1 -> 0to-1",2675,0,2675
12299,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Cdh1 -> 1to0",2621,0,2621
12300,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Cdh1 -> 1to-1",2621,0,2621
12301,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cdh1 -> -1to0",4500,0,4500
12302,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cdh1 -> -1to1",4681,0,4681
12303,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cdh1 -> 0to1",4402,0,4402
12304,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cdh1 -> 0to-1",2784,0,2784
12305,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cdh1 -> -1to0",4382,0,4382
12306,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cdh1 -> -1to1",4382,0,4382
12307,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cdh1 -> 0to1",4482,0,4482
12308,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cdh1 -> 0to-1",4354,0,4354
12309,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Swi5 -> 0to1",4382,0,4382
12310,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Swi5 -> 0to-1",5481,0,5481
12311,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Swi5 -> 0to1",5620,0,5620
12312,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Swi5 -> 0to-1",4401,0,4401
12313,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Swi5 -> 0to1",5532,0,5532
12314,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Swi5 -> 0to-1",4508,0,4508
12315,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Swi5 -> 0to1",3973,0,3973
12316,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Swi5 -> 0to-1",4401,0,4401
12317,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Swi5 -> 0to1",2623,0,2623
12318,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Swi5 -> 0to-1",4944,0,4944
12319,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Swi5 -> 1to0",7002,0,7002
12320,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Swi5 -> 1to-1",8583,0,8583
12321,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Swi5 -> 0to1",4382,0,4382
12322,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Swi5 -> 0to-1",5643,0,5643
12323,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Swi5 -> 0to1",5663,0,5663
12324,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Swi5 -> 0to-1",4389,0,4389
12325,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Swi5 -> -1to0",4382,0,4382
12326,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Swi5 -> -1to1",4382,0,4382
12327,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Swi5 -> 1to0",7503,0,7503
12328,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Swi5 -> 1to-1",8489,0,8489
12329,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Cdc2014 -> 0to1",4382,0,4382
12330,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Cdc2014 -> 0to-1",4316,0,4316
12331,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Cdc2014 -> 0to1",6144,0,6144
12332,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Cdc2014 -> 0to-1",4374,0,4374
12333,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Cdc2014 -> 0to1",6092,0,6092
12334,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Cdc2014 -> 0to-1",4298,0,4298
12335,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Cdc2014 -> 0to1",6502,0,6502
12336,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Cdc2014 -> 0to-1",4177,0,4177
12337,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Cdc2014 -> 0to1",6725,0,6725
12338,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Cdc2014 -> 0to-1",4329,0,4329
12339,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cdc2014 -> 0to1",7452,0,7452
12340,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Cdc2014 -> 0to-1",4273,0,4273
12341,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cdc2014 -> 0to1",4412,0,4412
12342,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Cdc2014 -> 0to-1",4336,0,4336
12343,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cdc2014 -> 0to1",7584,0,7584
12344,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Cdc2014 -> 0to-1",4231,0,4231
12345,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cdc2014 -> 1to0",4300,0,4300
12346,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Cdc2014 -> 1to-1",8289,0,8289
12347,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cdc2014 -> 1to0",4144,0,4144
12348,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Cdc2014 -> 1to-1",7350,0,7350
12349,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Clb5,6 -> 0to1",4358,0,4358
12350,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Clb5,6 -> 0to-1",4382,0,4382
12351,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Clb5,6 -> 1to0",6014,0,6014
12352,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Clb5,6 -> 1to-1",6014,0,6014
12353,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Clb5,6 -> 0to1",4212,0,4212
12354,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Clb5,6 -> 0to-1",5819,0,5819
12355,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Clb5,6 -> 0to1",4149,0,4149
12356,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Clb5,6 -> 0to-1",5744,0,5744
12357,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Clb5,6 -> 0to1",4328,0,4328
12358,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Clb5,6 -> 0to-1",4382,0,4382
12359,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to1",8998,0,8998
12360,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to-1",4382,0,4382
12361,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to0",11087,0,11087
12362,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to1",11755,0,11755
12363,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to0",4570,0,4570
12364,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to1",8091,0,8091
12365,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to1",11063,0,11063
12366,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to-1",4382,0,4382
12367,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",11084,0,11084
12368,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",4382,0,4382
12369,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Sic1 -> 0to1",4382,0,4382
12370,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Sic1 -> 0to-1",4382,0,4382
12371,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Sic1 -> 0to1",5250,0,5250
12372,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Sic1 -> 0to-1",4382,0,4382
12373,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Sic1 -> 0to1",5120,0,5120
12374,"First: Cdh1-to-Cln1,2 -> 0to1, Second: SBF-to-Sic1 -> 0to-1",4370,0,4370
12375,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to0",3832,0,3832
12376,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to1",5114,0,5114
12377,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Sic1 -> 0to1",4390,0,4390
12378,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdh1-to-Sic1 -> 0to-1",4378,0,4378
12379,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Sic1 -> 1to0",10256,0,10256
12380,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Swi5-to-Sic1 -> 1to-1",10269,0,10269
12381,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to0",10122,0,10122
12382,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to-1",10120,0,10120
12383,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to0",4400,0,4400
12384,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to1",4420,0,4420
12385,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to0",4382,0,4382
12386,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to1",4388,0,4388
12387,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to1",4382,0,4382
12388,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",10230,0,10230
12389,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to1",4302,0,4302
12390,"First: Cdh1-to-Cln1,2 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to-1",4454,0,4454
12391,"First: Cdh1-to-Cln1,2 -> 0to1, Second: MBF-to-Clb1,2 -> 0to1",4382,0,4382
